period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2023,CLEIV,Coal expenditures in the electric power sector,OK,Oklahoma,137.2,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,OR,Oregon,0,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,PA,Pennsylvania,352.1,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,RI,Rhode Island,0,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,SC,South Carolina,573.3,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,SD,South Dakota,40.5,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,TN,Tennessee,613.9,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,TX,Texas,1668.9,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,UT,Utah,419.9,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,VA,Virginia,78.4,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,VT,Vermont,0,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,WA,Washington,182.2,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,WI,Wisconsin,527.6,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,WV,West Virginia,1308.3,Million dollars
2023,CLEIV,Coal expenditures in the electric power sector,WY,Wyoming,642.3,Million dollars
2023,CLTCE,Coal CO2 emissions for all sectors,AK,Alaska,1.8,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,AL,Alabama,21.5,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,AR,Arkansas,17.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,AZ,Arizona,13.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,CA,California,2.8,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,CO,Colorado,19.6,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,CT,Connecticut,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,DC,District of Columbia,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,DE,Delaware,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,FL,Florida,12.4,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,GA,Georgia,17,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,HI,Hawaii,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,IA,Iowa,19.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,ID,Idaho,.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,IL,Illinois,32.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,IN,Indiana,58.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,KS,Kansas,17.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,KY,Kentucky,46.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,LA,Louisiana,5.6,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MA,Massachusetts,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MD,Maryland,2.9,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,ME,Maine,.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MI,Michigan,27.4,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MN,Minnesota,14.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MO,Missouri,42.4,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MS,Mississippi,4.8,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,MT,Montana,12.5,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NC,North Carolina,14.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,ND,North Dakota,31.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NE,Nebraska,18.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NH,New Hampshire,.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NJ,New Jersey,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NM,New Mexico,7.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NV,Nevada,2.8,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,NY,New York,.5,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,OH,Ohio,39.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,OK,Oklahoma,6.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,OR,Oregon,.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,PA,Pennsylvania,28.9,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,RI,Rhode Island,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,SC,South Carolina,15.6,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,SD,South Dakota,2.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,TN,Tennessee,19.4,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,TX,Texas,77.2,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,UT,Utah,16.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,VA,Virginia,4.4,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,VT,Vermont,0,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,WA,Washington,4.7,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,WI,Wisconsin,21.1,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,WV,West Virginia,45.3,Million metric tons CO2  
2023,CLTCE,Coal CO2 emissions for all sectors,WY,Wyoming,35.1,Million metric tons CO2  
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,AK,Alaska,43.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,AL,Alabama,101,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,AR,Arkansas,60.4,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,AZ,Arizona,83,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,CA,California,324.3,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,CO,Colorado,82.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,CT,Connecticut,36.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,DC,District of Columbia,2.5,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,DE,Delaware,12.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,FL,Florida,229.5,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,GA,Georgia,125.7,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,HI,Hawaii,18,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,IA,Iowa,68,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,ID,Idaho,21.3,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,IL,Illinois,166.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,IN,Indiana,153.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,KS,Kansas,57.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,KY,Kentucky,104.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,LA,Louisiana,183.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MA,Massachusetts,56.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MD,Maryland,48.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,ME,Maine,15.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MI,Michigan,141.1,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MN,Minnesota,80.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MO,Missouri,101.5,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MS,Mississippi,63.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,MT,Montana,29.4,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NC,North Carolina,111.4,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,ND,North Dakota,54.3,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NE,Nebraska,45.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NH,New Hampshire,13.5,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NJ,New Jersey,91.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NM,New Mexico,42.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NV,Nevada,39.3,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,NY,New York,164.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,OH,Ohio,184.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,OK,Oklahoma,86.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,OR,Oregon,38.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,PA,Pennsylvania,200.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,RI,Rhode Island,11.1,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,SC,South Carolina,68.8,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,SD,South Dakota,15.1,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,TN,Tennessee,88.5,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,TX,Texas,669.9,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,UT,Utah,55,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,VA,Virginia,94.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,VT,Vermont,5.4,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,WA,Washington,76.3,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,WI,Wisconsin,86.2,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,WV,West Virginia,74.6,Million metric tons CO2
2023,FFTCE,Fossil fuel CO2 emissions for all sectors,WY,Wyoming,54.3,Million metric tons CO2
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AK,Alaska,224.7,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AL,Alabama,1467,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AR,Arkansas,531.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AZ,Arizona,1770.9,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CA,California,5455.5,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CO,Colorado,549.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CT,Connecticut,635.4,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DC,District of Columbia,0,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DE,Delaware,57.9,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),FL,Florida,5755.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),GA,Georgia,1342.1,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),HI,Hawaii,0,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IA,Iowa,208,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ID,Idaho,307.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IL,Illinois,595,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IN,Indiana,807.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KS,Kansas,127.5,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KY,Kentucky,396,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),LA,Louisiana,1100.8,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MA,Massachusetts,813.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MD,Maryland,283.1,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ME,Maine,194.8,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MI,Michigan,1151.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MN,Minnesota,535.9,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MO,Missouri,249.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MS,Mississippi,1140.4,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MT,Montana,24.8,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NC,North Carolina,2209.5,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ND,North Dakota,104.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NE,Nebraska,44.8,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NH,New Hampshire,181.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NJ,New Jersey,523.8,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NM,New Mexico,320.4,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NV,Nevada,1347.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NY,New York,1425.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OH,Ohio,1262.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OK,Oklahoma,1096.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OR,Oregon,881.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),PA,Pennsylvania,2032.1,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),RI,Rhode Island,267.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SC,South Carolina,746.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SD,South Dakota,50.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TN,Tennessee,291.3,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TX,Texas,5206.4,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),UT,Utah,729.2,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VA,Virginia,1240.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VT,Vermont,0,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WA,Washington,851.7,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WI,Wisconsin,730.9,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WV,West Virginia,64.6,Million dollars
2023,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WY,Wyoming,103.7,Million dollars
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AK,Alaska,22.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AL,Alabama,40.5,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AR,Arkansas,20.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AZ,Arizona,28.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CA,California,112.5,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CO,Colorado,27.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CT,Connecticut,16.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",DC,District of Columbia,1.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",DE,Delaware,4.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",FL,Florida,88.3,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",GA,Georgia,41.3,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",HI,Hawaii,0,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IA,Iowa,23.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ID,Idaho,8.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IL,Illinois,57.7,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IN,Indiana,47.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",KS,Kansas,16.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",KY,Kentucky,19.3,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",LA,Louisiana,105.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MA,Massachusetts,20.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MD,Maryland,16.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ME,Maine,3.2,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MI,Michigan,58,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MN,Minnesota,28.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MO,Missouri,16.6,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MS,Mississippi,33.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MT,Montana,5.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NC,North Carolina,34.8,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ND,North Dakota,11.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NE,Nebraska,10.7,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NH,New Hampshire,3.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NJ,New Jersey,38,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NM,New Mexico,17.5,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NV,Nevada,15.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NY,New York,71.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OH,Ohio,75.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OK,Oklahoma,44.8,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OR,Oregon,17.2,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",PA,Pennsylvania,101.4,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",RI,Rhode Island,5.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",SC,South Carolina,18.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",SD,South Dakota,5.2,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",TN,Tennessee,20.7,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",TX,Texas,274.1,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",UT,Utah,15.7,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",VA,Virginia,34.5,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",VT,Vermont,.7,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WA,Washington,21.2,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WI,Wisconsin,29.6,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WV,West Virginia,15.9,Million metric tons CO2
2023,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",WY,Wyoming,9.3,Million metric tons CO2
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,AK,Alaska,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,AL,Alabama,312.3,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,AR,Arkansas,72.9,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,AZ,Arizona,211.7,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,CA,California,106.3,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,CO,Colorado,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,CT,Connecticut,84.1,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,DC,District of Columbia,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,DE,Delaware,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,FL,Florida,153.7,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,GA,Georgia,301.6,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,HI,Hawaii,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,IA,Iowa,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,ID,Idaho,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,IL,Illinois,640.4,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,IN,Indiana,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,KS,Kansas,66.5,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,KY,Kentucky,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,LA,Louisiana,73.4,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MA,Massachusetts,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MD,Maryland,92.2,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,ME,Maine,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MI,Michigan,158.7,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MN,Minnesota,96.4,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MO,Missouri,67.5,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MS,Mississippi,79.8,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,MT,Montana,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NC,North Carolina,244.6,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,ND,North Dakota,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NE,Nebraska,47.4,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NH,New Hampshire,58.6,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NJ,New Jersey,181.2,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NM,New Mexico,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NV,Nevada,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,NY,New York,185.2,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,OH,Ohio,105.4,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,OK,Oklahoma,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,OR,Oregon,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,PA,Pennsylvania,505.1,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,RI,Rhode Island,0,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,SC,South Carolina,321.5,Million dollars
2023,NUEGV,Nuclear fuel expenditures in the electric power sector,SD,South Dakota,0,Million dollars
